inst#,actual,predicted,error,prediction
3216,1:?,3:neutral,,0.57
3217,1:?,3:neutral,,0.517
3218,1:?,3:neutral,,0.612
3219,1:?,1:positive,,0.543
3220,1:?,3:neutral,,0.567
3221,1:?,3:neutral,,0.567
3222,1:?,3:neutral,,0.556
3223,1:?,3:neutral,,0.572
3224,1:?,3:neutral,,0.556
3225,1:?,1:positive,,0.881
3226,1:?,3:neutral,,0.57
3227,1:?,3:neutral,,0.612
3228,1:?,3:neutral,,0.558
3229,1:?,3:neutral,,0.604
3230,1:?,3:neutral,,0.572
3231,1:?,3:neutral,,0.558
3232,1:?,3:neutral,,0.62
3233,1:?,3:neutral,,0.604
3234,1:?,3:neutral,,0.571
3235,1:?,3:neutral,,0.613
3236,1:?,3:neutral,,0.572
3237,1:?,3:neutral,,0.556
3238,1:?,3:neutral,,0.592
3239,1:?,2:negative,,0.486
3240,1:?,1:positive,,0.878
3241,1:?,3:neutral,,0.558
3242,1:?,3:neutral,,0.386
3243,1:?,3:neutral,,0.605
3244,1:?,3:neutral,,0.572
3245,1:?,3:neutral,,0.556
3246,1:?,3:neutral,,0.558
3247,1:?,2:negative,,0.841
3248,1:?,2:negative,,0.928
3249,1:?,3:neutral,,0.495
3250,1:?,3:neutral,,0.569
3251,1:?,2:negative,,0.773
3252,1:?,3:neutral,,0.612
3253,1:?,3:neutral,,0.556
3254,1:?,3:neutral,,0.495
3255,1:?,1:positive,,0.993
3256,1:?,3:neutral,,0.571
3257,1:?,3:neutral,,0.556
3258,1:?,3:neutral,,0.612
3259,1:?,1:positive,,1
3260,1:?,3:neutral,,0.572
3261,1:?,3:neutral,,0.556
3262,1:?,3:neutral,,0.572
3263,1:?,3:neutral,,0.612
3264,1:?,3:neutral,,0.556
3265,1:?,3:neutral,,0.556
3266,1:?,3:neutral,,0.606
3267,1:?,3:neutral,,0.569
3268,1:?,2:negative,,0.491
3269,1:?,3:neutral,,0.569
3270,1:?,3:neutral,,0.572
3271,1:?,3:neutral,,0.569
3272,1:?,3:neutral,,0.57
3273,1:?,3:neutral,,0.6
3274,1:?,2:negative,,0.486
3275,1:?,3:neutral,,0.567
3276,1:?,3:neutral,,0.556
3277,1:?,3:neutral,,0.615
3278,1:?,2:negative,,0.903
3279,1:?,1:positive,,0.985
3280,1:?,3:neutral,,0.612
3281,1:?,1:positive,,0.775
3282,1:?,2:negative,,0.727
3283,1:?,3:neutral,,0.556
3284,1:?,1:positive,,0.553
3285,1:?,1:positive,,0.706
3286,1:?,3:neutral,,0.556
3287,1:?,3:neutral,,0.557
3288,1:?,3:neutral,,0.567
3289,1:?,3:neutral,,0.556
3290,1:?,3:neutral,,0.613
3291,1:?,3:neutral,,0.569
3292,1:?,1:positive,,0.942
3293,1:?,3:neutral,,0.556
3294,1:?,3:neutral,,0.572
3295,1:?,3:neutral,,0.614
3296,1:?,3:neutral,,0.556
3297,1:?,1:positive,,0.707
3298,1:?,3:neutral,,0.556
3299,1:?,3:neutral,,0.556
3300,1:?,3:neutral,,0.556
3301,1:?,1:positive,,0.484
3302,1:?,3:neutral,,0.556
3303,1:?,3:neutral,,0.556
3304,1:?,3:neutral,,0.572
3305,1:?,3:neutral,,0.604
3306,1:?,1:positive,,0.903
3307,1:?,2:negative,,0.527
3308,1:?,3:neutral,,0.451
3309,1:?,3:neutral,,0.604
3310,1:?,1:positive,,0.852
3311,1:?,3:neutral,,0.495
3312,1:?,2:negative,,0.996
3313,1:?,2:negative,,0.575
3314,1:?,3:neutral,,0.556
3315,1:?,3:neutral,,0.569
3316,1:?,3:neutral,,0.612
3317,1:?,3:neutral,,0.569
3318,1:?,3:neutral,,0.556
3319,1:?,3:neutral,,0.556
3320,1:?,1:positive,,0.709
3321,1:?,1:positive,,0.906
3322,1:?,3:neutral,,0.586
3323,1:?,1:positive,,1
3324,1:?,3:neutral,,0.624
3325,1:?,1:positive,,0.925
3326,1:?,1:positive,,0.707
3327,1:?,3:neutral,,0.556
3328,1:?,3:neutral,,0.619
3329,1:?,3:neutral,,0.556
3330,1:?,3:neutral,,0.585
3331,1:?,3:neutral,,0.567
3332,1:?,3:neutral,,0.616
3333,1:?,3:neutral,,0.624
3334,1:?,3:neutral,,0.557
3335,1:?,3:neutral,,0.616
3336,1:?,3:neutral,,0.625
3337,1:?,3:neutral,,0.53
3338,1:?,3:neutral,,0.569
3339,1:?,1:positive,,0.805
3340,1:?,3:neutral,,0.556
3341,1:?,3:neutral,,0.556
3342,1:?,3:neutral,,0.567
3343,1:?,3:neutral,,0.606
3344,1:?,3:neutral,,0.591
3345,1:?,3:neutral,,0.556
3346,1:?,3:neutral,,0.613
3347,1:?,1:positive,,0.797
3348,1:?,1:positive,,0.834
3349,1:?,3:neutral,,0.557
3350,1:?,3:neutral,,0.556
3351,1:?,3:neutral,,0.556
3352,1:?,3:neutral,,0.604
3353,1:?,1:positive,,0.701
3354,1:?,3:neutral,,0.556
3355,1:?,2:negative,,0.486
3356,1:?,3:neutral,,0.586
3357,1:?,3:neutral,,0.494
3358,1:?,3:neutral,,0.533
3359,1:?,3:neutral,,0.567
3360,1:?,2:negative,,0.875
3361,1:?,1:positive,,0.834
3362,1:?,3:neutral,,0.556
3363,1:?,3:neutral,,0.556
3364,1:?,3:neutral,,0.605
3365,1:?,1:positive,,0.932
3366,1:?,3:neutral,,0.557
3367,1:?,3:neutral,,0.556
3368,1:?,3:neutral,,0.556
3369,1:?,3:neutral,,0.616
3370,1:?,3:neutral,,0.556
3371,1:?,1:positive,,0.881
3372,1:?,3:neutral,,0.556
3373,1:?,2:negative,,0.727
3374,1:?,3:neutral,,0.556
3375,1:?,3:neutral,,0.556
3376,1:?,3:neutral,,0.556
3377,1:?,3:neutral,,0.572
3378,1:?,3:neutral,,0.619
3379,1:?,3:neutral,,0.556
3380,1:?,3:neutral,,0.569
3381,1:?,3:neutral,,0.606
3382,1:?,3:neutral,,0.558
3383,1:?,3:neutral,,0.569
3384,1:?,3:neutral,,0.611
3385,1:?,3:neutral,,0.588
3386,1:?,3:neutral,,0.486
3387,1:?,3:neutral,,0.556
3388,1:?,3:neutral,,0.556
3389,1:?,1:positive,,0.892
3390,1:?,3:neutral,,0.572
3391,1:?,3:neutral,,0.556
3392,1:?,3:neutral,,0.606
3393,1:?,3:neutral,,0.612
3394,1:?,2:negative,,0.669
3395,1:?,3:neutral,,0.556
3396,1:?,3:neutral,,0.558
3397,1:?,3:neutral,,0.569
3398,1:?,3:neutral,,0.571
3399,1:?,2:negative,,0.514
3400,1:?,2:negative,,0.486
3401,1:?,1:positive,,0.514
3402,1:?,3:neutral,,0.556
3403,1:?,3:neutral,,0.556
3404,1:?,3:neutral,,0.556
3405,1:?,3:neutral,,0.556
3406,1:?,1:positive,,0.821
3407,1:?,3:neutral,,0.571
3408,1:?,3:neutral,,0.556
3409,1:?,3:neutral,,0.57
3410,1:?,3:neutral,,0.556
3411,1:?,3:neutral,,0.558
3412,1:?,3:neutral,,0.556
3413,1:?,2:negative,,0.666
3414,1:?,3:neutral,,0.556
3415,1:?,3:neutral,,0.569
3416,1:?,3:neutral,,0.495
3417,1:?,3:neutral,,0.569
3418,1:?,3:neutral,,0.569
3419,1:?,2:negative,,0.879
3420,1:?,3:neutral,,0.601
3421,1:?,1:positive,,0.917
3422,1:?,2:negative,,0.873
3423,1:?,3:neutral,,0.615
3424,1:?,3:neutral,,0.628
3425,1:?,3:neutral,,0.572
3426,1:?,2:negative,,0.487
3427,1:?,3:neutral,,0.567
3428,1:?,3:neutral,,0.556
3429,1:?,1:positive,,1
3430,1:?,2:negative,,0.53
3431,1:?,3:neutral,,0.57
3432,1:?,2:negative,,0.484
3433,1:?,2:negative,,0.527
3434,1:?,3:neutral,,0.556
3435,1:?,3:neutral,,0.569
3436,1:?,3:neutral,,0.556
3437,1:?,3:neutral,,0.536
3438,1:?,3:neutral,,0.607
3439,1:?,3:neutral,,0.556
3440,1:?,1:positive,,0.766
3441,1:?,3:neutral,,0.556
3442,1:?,3:neutral,,0.572
3443,1:?,1:positive,,0.993
3444,1:?,3:neutral,,0.543
3445,1:?,2:negative,,0.491
3446,1:?,1:positive,,0.67
3447,1:?,1:positive,,0.966
3448,1:?,3:neutral,,0.556
3449,1:?,3:neutral,,0.569
3450,1:?,3:neutral,,0.569
3451,1:?,2:negative,,0.491
3452,1:?,2:negative,,0.928
3453,1:?,3:neutral,,0.556
3454,1:?,3:neutral,,0.556
3455,1:?,3:neutral,,0.556
3456,1:?,3:neutral,,0.559
3457,1:?,3:neutral,,0.556
3458,1:?,3:neutral,,0.556
3459,1:?,1:positive,,0.702
3460,1:?,1:positive,,0.962
3461,1:?,3:neutral,,0.612
3462,1:?,3:neutral,,0.616
3463,1:?,1:positive,,1
3464,1:?,3:neutral,,0.605
3465,1:?,2:negative,,0.487
3466,1:?,3:neutral,,0.58
3467,1:?,3:neutral,,0.567
3468,1:?,3:neutral,,0.556
3469,1:?,1:positive,,0.757
3470,1:?,3:neutral,,0.627
3471,1:?,3:neutral,,0.556
3472,1:?,3:neutral,,0.593
3473,1:?,3:neutral,,0.543
3474,1:?,2:negative,,0.486
3475,1:?,3:neutral,,0.592
3476,1:?,3:neutral,,0.613
3477,1:?,3:neutral,,0.556
3478,1:?,3:neutral,,0.569
3479,1:?,3:neutral,,0.556
3480,1:?,1:positive,,0.809
3481,1:?,3:neutral,,0.615
3482,1:?,3:neutral,,0.558
3483,1:?,3:neutral,,0.557
3484,1:?,1:positive,,0.755
3485,1:?,3:neutral,,0.556
3486,1:?,3:neutral,,0.619
3487,1:?,2:negative,,0.723
3488,1:?,3:neutral,,0.569
3489,1:?,3:neutral,,0.611
3490,1:?,2:negative,,0.48
3491,1:?,3:neutral,,0.569
3492,1:?,1:positive,,0.834
3493,1:?,2:negative,,0.487
3494,1:?,3:neutral,,0.569
3495,1:?,3:neutral,,0.557
3496,1:?,3:neutral,,0.556
3497,1:?,3:neutral,,0.556
3498,1:?,3:neutral,,0.557
3499,1:?,2:negative,,0.566
3500,1:?,1:positive,,0.881
3501,1:?,3:neutral,,0.612
3502,1:?,3:neutral,,0.557
3503,1:?,3:neutral,,0.569
3504,1:?,2:negative,,0.891
3505,1:?,3:neutral,,0.569
3506,1:?,1:positive,,1
3507,1:?,3:neutral,,0.572
3508,1:?,3:neutral,,0.558
3509,1:?,3:neutral,,0.558
3510,1:?,3:neutral,,0.557
3511,1:?,2:negative,,0.991
3512,1:?,2:negative,,0.872
3513,1:?,3:neutral,,0.498
3514,1:?,3:neutral,,0.386
3515,1:?,3:neutral,,0.556
3516,1:?,3:neutral,,0.612
3517,1:?,3:neutral,,0.561
3518,1:?,3:neutral,,0.557
3519,1:?,1:positive,,0.933
3520,1:?,1:positive,,0.998
3521,1:?,1:positive,,0.618
3522,1:?,3:neutral,,0.617
3523,1:?,3:neutral,,0.572
3524,1:?,3:neutral,,0.556
3525,1:?,3:neutral,,0.623
3526,1:?,1:positive,,0.707
3527,1:?,3:neutral,,0.556
3528,1:?,3:neutral,,0.569
3529,1:?,2:negative,,0.491
3530,1:?,2:negative,,0.928
3531,1:?,3:neutral,,0.556
3532,1:?,3:neutral,,0.624
3533,1:?,2:negative,,0.657
3534,1:?,3:neutral,,0.558
3535,1:?,3:neutral,,0.567
3536,1:?,3:neutral,,0.615
3537,1:?,3:neutral,,0.572
3538,1:?,3:neutral,,0.495
3539,1:?,1:positive,,0.82
3540,1:?,3:neutral,,0.569
3541,1:?,3:neutral,,0.515
3542,1:?,3:neutral,,0.557
3543,1:?,3:neutral,,0.556
3544,1:?,3:neutral,,0.616
3545,1:?,3:neutral,,0.558
3546,1:?,3:neutral,,0.585
3547,1:?,3:neutral,,0.557
3548,1:?,1:positive,,0.866
3549,1:?,3:neutral,,0.569
3550,1:?,3:neutral,,0.556
3551,1:?,3:neutral,,0.569
3552,1:?,3:neutral,,0.569
3553,1:?,3:neutral,,0.569
3554,1:?,3:neutral,,0.557
3555,1:?,3:neutral,,0.557
3556,1:?,3:neutral,,0.569
3557,1:?,1:positive,,0.538
3558,1:?,3:neutral,,0.612
3559,1:?,1:positive,,0.905
3560,1:?,3:neutral,,0.556
3561,1:?,3:neutral,,0.386
3562,1:?,3:neutral,,0.556
3563,1:?,3:neutral,,0.567
3564,1:?,3:neutral,,0.567
3565,1:?,3:neutral,,0.558
3566,1:?,3:neutral,,0.569
3567,1:?,3:neutral,,0.556
3568,1:?,3:neutral,,0.567
3569,1:?,3:neutral,,0.557
3570,1:?,3:neutral,,0.569
3571,1:?,3:neutral,,0.591
3572,1:?,3:neutral,,0.557
3573,1:?,3:neutral,,0.556
3574,1:?,2:negative,,0.995
3575,1:?,1:positive,,0.906
3576,1:?,1:positive,,0.952
3577,1:?,3:neutral,,0.572
3578,1:?,3:neutral,,0.615
3579,1:?,3:neutral,,0.421
3580,1:?,3:neutral,,0.569
3581,1:?,3:neutral,,0.615
3582,1:?,3:neutral,,0.556
3583,1:?,1:positive,,0.853
3584,1:?,3:neutral,,0.569
3585,1:?,3:neutral,,0.569
3586,1:?,2:negative,,0.491
3587,1:?,2:negative,,0.519
3588,1:?,3:neutral,,0.572
3589,1:?,3:neutral,,0.619
3590,1:?,3:neutral,,0.558
3591,1:?,3:neutral,,0.572
3592,1:?,3:neutral,,0.567
3593,1:?,3:neutral,,0.556
3594,1:?,3:neutral,,0.557
3595,1:?,3:neutral,,0.605
3596,1:?,3:neutral,,0.556
3597,1:?,3:neutral,,0.585
3598,1:?,1:positive,,0.904
3599,1:?,3:neutral,,0.559
3600,1:?,1:positive,,0.832
3601,1:?,1:positive,,0.605
3602,1:?,1:positive,,0.753
3603,1:?,1:positive,,0.484
3604,1:?,3:neutral,,0.556
3605,1:?,3:neutral,,0.569
3606,1:?,3:neutral,,0.567
3607,1:?,1:positive,,0.905
3608,1:?,2:negative,,0.491
3609,1:?,3:neutral,,0.558
3610,1:?,3:neutral,,0.557
3611,1:?,3:neutral,,0.59
3612,1:?,1:positive,,0.878
3613,1:?,3:neutral,,0.558
3614,1:?,3:neutral,,0.556
3615,1:?,1:positive,,0.97
3616,1:?,3:neutral,,0.567
3617,1:?,2:negative,,0.995
3618,1:?,1:positive,,0.477
3619,1:?,3:neutral,,0.556
3620,1:?,2:negative,,0.486
3621,1:?,1:positive,,0.957
3622,1:?,2:negative,,0.487
3623,1:?,3:neutral,,0.556
3624,1:?,1:positive,,0.706
3625,1:?,1:positive,,0.706
3626,1:?,1:positive,,0.707
3627,1:?,3:neutral,,0.557
3628,1:?,3:neutral,,0.569
3629,1:?,3:neutral,,0.614
3630,1:?,2:negative,,0.872
3631,1:?,3:neutral,,0.556
3632,1:?,2:negative,,0.486
3633,1:?,3:neutral,,0.556
3634,1:?,1:positive,,0.947
3635,1:?,3:neutral,,0.556
3636,1:?,3:neutral,,0.569
3637,1:?,3:neutral,,0.604
3638,1:?,3:neutral,,0.556
3639,1:?,3:neutral,,0.612
3640,1:?,3:neutral,,0.621
3641,1:?,1:positive,,0.993
3642,1:?,1:positive,,0.905
3643,1:?,3:neutral,,0.537
3644,1:?,3:neutral,,0.556
3645,1:?,3:neutral,,0.569
3646,1:?,1:positive,,0.678
3647,1:?,3:neutral,,0.556
3648,1:?,3:neutral,,0.556
3649,1:?,3:neutral,,0.556
3650,1:?,3:neutral,,0.569
3651,1:?,3:neutral,,0.463
3652,1:?,3:neutral,,0.557
3653,1:?,2:negative,,0.839
3654,1:?,1:positive,,0.752
3655,1:?,3:neutral,,0.629
3656,1:?,3:neutral,,0.569
3657,1:?,3:neutral,,0.572
3658,1:?,3:neutral,,0.572
3659,1:?,3:neutral,,0.557
3660,1:?,2:negative,,0.486
3661,1:?,3:neutral,,0.386
3662,1:?,3:neutral,,0.612
3663,1:?,3:neutral,,0.559
3664,1:?,3:neutral,,0.569
3665,1:?,1:positive,,0.711
3666,1:?,3:neutral,,0.556
3667,1:?,3:neutral,,0.569
3668,1:?,3:neutral,,0.556
3669,1:?,3:neutral,,0.572
3670,1:?,2:negative,,0.527
3671,1:?,3:neutral,,0.557
3672,1:?,3:neutral,,0.556
3673,1:?,3:neutral,,0.567
3674,1:?,3:neutral,,0.556
3675,1:?,3:neutral,,0.557
3676,1:?,3:neutral,,0.607
3677,1:?,3:neutral,,0.608
3678,1:?,3:neutral,,0.611
3679,1:?,1:positive,,0.909
3680,1:?,3:neutral,,0.556
3681,1:?,3:neutral,,0.543
3682,1:?,3:neutral,,0.569
3683,1:?,3:neutral,,0.386
3684,1:?,3:neutral,,0.613
3685,1:?,3:neutral,,0.612
3686,1:?,2:negative,,0.589
3687,1:?,3:neutral,,0.556
3688,1:?,1:positive,,0.705
3689,1:?,2:negative,,0.949
3690,1:?,1:positive,,0.881
3691,1:?,3:neutral,,0.613
3692,1:?,3:neutral,,0.556
3693,1:?,3:neutral,,0.557
3694,1:?,3:neutral,,0.612
3695,1:?,1:positive,,0.709
3696,1:?,3:neutral,,0.596
3697,1:?,2:negative,,0.759
3698,1:?,3:neutral,,0.524
3699,1:?,3:neutral,,0.556
3700,1:?,3:neutral,,0.556
3701,1:?,3:neutral,,0.569
3702,1:?,3:neutral,,0.613
3703,1:?,3:neutral,,0.614
3704,1:?,1:positive,,0.758
3705,1:?,1:positive,,0.6
3706,1:?,3:neutral,,0.569
3707,1:?,3:neutral,,0.572
3708,1:?,3:neutral,,0.569
3709,1:?,3:neutral,,0.512
3710,1:?,3:neutral,,0.557
3711,1:?,3:neutral,,0.556
3712,1:?,3:neutral,,0.596
3713,1:?,3:neutral,,0.614
3714,1:?,3:neutral,,0.547
3715,1:?,3:neutral,,0.557
3716,1:?,3:neutral,,0.569
3717,1:?,3:neutral,,0.556
3718,1:?,3:neutral,,0.572
3719,1:?,3:neutral,,0.567
3720,1:?,3:neutral,,0.569
3721,1:?,3:neutral,,0.567
3722,1:?,3:neutral,,0.607
3723,1:?,3:neutral,,0.571
3724,1:?,3:neutral,,0.569
3725,1:?,1:positive,,0.822
3726,1:?,3:neutral,,0.605
3727,1:?,3:neutral,,0.556
3728,1:?,3:neutral,,0.558
3729,1:?,1:positive,,0.49
3730,1:?,2:negative,,0.589
3731,1:?,3:neutral,,0.569
3732,1:?,3:neutral,,0.611
3733,1:?,1:positive,,0.706
3734,1:?,3:neutral,,0.625
3735,1:?,3:neutral,,0.462
3736,1:?,3:neutral,,0.569
3737,1:?,3:neutral,,0.571
3738,1:?,1:positive,,0.847
3739,1:?,3:neutral,,0.558
3740,1:?,3:neutral,,0.556
3741,1:?,3:neutral,,0.569
3742,1:?,3:neutral,,0.557
3743,1:?,1:positive,,0.776
3744,1:?,1:positive,,0.989
3745,1:?,3:neutral,,0.558
3746,1:?,3:neutral,,0.556
3747,1:?,3:neutral,,0.569
3748,1:?,1:positive,,0.798
3749,1:?,3:neutral,,0.613
3750,1:?,2:negative,,0.487
3751,1:?,3:neutral,,0.572
3752,1:?,2:negative,,0.875
3753,1:?,3:neutral,,0.556
3754,1:?,3:neutral,,0.556
3755,1:?,3:neutral,,0.543
3756,1:?,3:neutral,,0.569
3757,1:?,3:neutral,,0.556
3758,1:?,3:neutral,,0.57
3759,1:?,3:neutral,,0.572
3760,1:?,3:neutral,,0.572
3761,1:?,3:neutral,,0.557
3762,1:?,3:neutral,,0.625
3763,1:?,3:neutral,,0.557
3764,1:?,3:neutral,,0.495
3765,1:?,3:neutral,,0.613
3766,1:?,2:negative,,0.822
3767,1:?,3:neutral,,0.556
3768,1:?,3:neutral,,0.612
3769,1:?,3:neutral,,0.57
3770,1:?,3:neutral,,0.567
3771,1:?,2:negative,,0.727
3772,1:?,3:neutral,,0.614
3773,1:?,3:neutral,,0.556
3774,1:?,3:neutral,,0.569
3775,1:?,1:positive,,1
3776,1:?,2:negative,,0.842
3777,1:?,3:neutral,,0.569
3778,1:?,3:neutral,,0.617
3779,1:?,1:positive,,1
3780,1:?,1:positive,,0.881
3781,1:?,3:neutral,,0.64
3782,1:?,1:positive,,0.974
3783,1:?,3:neutral,,0.556
3784,1:?,3:neutral,,0.613
3785,1:?,3:neutral,,0.567
3786,1:?,3:neutral,,0.614
3787,1:?,3:neutral,,0.615
3788,1:?,3:neutral,,0.556
3789,1:?,3:neutral,,0.556
3790,1:?,3:neutral,,0.571
3791,1:?,1:positive,,0.711
3792,1:?,3:neutral,,0.556
3793,1:?,3:neutral,,0.607
3794,1:?,2:negative,,0.863
3795,1:?,3:neutral,,0.612
3796,1:?,1:positive,,0.772
3797,1:?,3:neutral,,0.572
3798,1:?,3:neutral,,0.521
3799,1:?,1:positive,,0.712
3800,1:?,3:neutral,,0.556
3801,1:?,3:neutral,,0.569
3802,1:?,3:neutral,,0.557
3803,1:?,3:neutral,,0.557
3804,1:?,2:negative,,0.636
3805,1:?,3:neutral,,0.612
3806,1:?,3:neutral,,0.557
3807,1:?,1:positive,,0.867
3808,1:?,2:negative,,0.487
3809,1:?,3:neutral,,0.567
3810,1:?,3:neutral,,0.603
3811,1:?,3:neutral,,0.569
3812,1:?,1:positive,,0.67
3813,1:?,3:neutral,,0.572
3814,1:?,3:neutral,,0.572
3815,1:?,3:neutral,,0.556
3816,1:?,2:negative,,0.727
3817,1:?,3:neutral,,0.569
3818,1:?,3:neutral,,0.558
3819,1:?,3:neutral,,0.556
3820,1:?,3:neutral,,0.605
3821,1:?,3:neutral,,0.569
3822,1:?,2:negative,,0.765
3823,1:?,3:neutral,,0.569
3824,1:?,3:neutral,,0.606
3825,1:?,3:neutral,,0.557
3826,1:?,3:neutral,,0.604
3827,1:?,3:neutral,,0.605
3828,1:?,2:negative,,0.522
3829,1:?,3:neutral,,0.569
3830,1:?,3:neutral,,0.556
3831,1:?,1:positive,,0.688
3832,1:?,3:neutral,,0.556
3833,1:?,3:neutral,,0.521
3834,1:?,3:neutral,,0.569
3835,1:?,1:positive,,0.869
3836,1:?,3:neutral,,0.569
3837,1:?,3:neutral,,0.584
3838,1:?,3:neutral,,0.567
3839,1:?,3:neutral,,0.571
3840,1:?,3:neutral,,0.556
3841,1:?,1:positive,,0.972
3842,1:?,1:positive,,0.965
3843,1:?,3:neutral,,0.569
3844,1:?,3:neutral,,0.569
3845,1:?,3:neutral,,0.569
3846,1:?,3:neutral,,0.569
3847,1:?,3:neutral,,0.567
3848,1:?,3:neutral,,0.572
3849,1:?,3:neutral,,0.616
3850,1:?,3:neutral,,0.558
3851,1:?,1:positive,,0.821
3852,1:?,3:neutral,,0.556
3853,1:?,3:neutral,,0.612
3854,1:?,3:neutral,,0.572
3855,1:?,3:neutral,,0.612
3856,1:?,3:neutral,,0.569
3857,1:?,1:positive,,0.959
3858,1:?,3:neutral,,0.549
3859,1:?,3:neutral,,0.612
3860,1:?,3:neutral,,0.557
3861,1:?,3:neutral,,0.52
3862,1:?,1:positive,,0.798
3863,1:?,3:neutral,,0.569
3864,1:?,3:neutral,,0.534
3865,1:?,3:neutral,,0.605
3866,1:?,3:neutral,,0.615
3867,1:?,3:neutral,,0.569
3868,1:?,3:neutral,,0.604
3869,1:?,3:neutral,,0.556
3870,1:?,3:neutral,,0.57
3871,1:?,3:neutral,,0.569
3872,1:?,3:neutral,,0.569
3873,1:?,3:neutral,,0.612
3874,1:?,3:neutral,,0.587
3875,1:?,3:neutral,,0.567
3876,1:?,2:negative,,0.491
3877,1:?,3:neutral,,0.628
3878,1:?,2:negative,,0.997
3879,1:?,3:neutral,,0.612
3880,1:?,2:negative,,0.521
3881,1:?,3:neutral,,0.587
3882,1:?,3:neutral,,0.557
3883,1:?,3:neutral,,0.557
3884,1:?,3:neutral,,0.571
3885,1:?,1:positive,,0.711
3886,1:?,1:positive,,1
3887,1:?,1:positive,,0.99
3888,1:?,3:neutral,,0.569
3889,1:?,3:neutral,,0.567
3890,1:?,1:positive,,0.774
3891,1:?,3:neutral,,0.567
3892,1:?,1:positive,,0.594
3893,1:?,3:neutral,,0.613
3894,1:?,3:neutral,,0.569
3895,1:?,3:neutral,,0.572
3896,1:?,3:neutral,,0.569
3897,1:?,1:positive,,0.903
3898,1:?,2:negative,,0.45
3899,1:?,3:neutral,,0.556
3900,1:?,1:positive,,0.928
3901,1:?,3:neutral,,0.556
3902,1:?,1:positive,,0.878
3903,1:?,3:neutral,,0.614
3904,1:?,3:neutral,,0.557
3905,1:?,3:neutral,,0.569
3906,1:?,3:neutral,,0.612
3907,1:?,3:neutral,,0.567
3908,1:?,3:neutral,,0.585
3909,1:?,3:neutral,,0.569
3910,1:?,3:neutral,,0.569
3911,1:?,3:neutral,,0.552
3912,1:?,2:negative,,0.989
3913,1:?,3:neutral,,0.569
3914,1:?,3:neutral,,0.572
3915,1:?,2:negative,,0.544
3916,1:?,3:neutral,,0.556
3917,1:?,1:positive,,0.601
3918,1:?,1:positive,,0.678
3919,1:?,3:neutral,,0.556
3920,1:?,3:neutral,,0.588
3921,1:?,2:negative,,0.839
3922,1:?,1:positive,,0.707
3923,1:?,3:neutral,,0.556
3924,1:?,3:neutral,,0.567
3925,1:?,2:negative,,0.458
3926,1:?,1:positive,,0.559
3927,1:?,3:neutral,,0.556
3928,1:?,3:neutral,,0.556
3929,1:?,3:neutral,,0.557
3930,1:?,3:neutral,,0.557
3931,1:?,3:neutral,,0.558
3932,1:?,3:neutral,,0.559
3933,1:?,3:neutral,,0.556
3934,1:?,3:neutral,,0.612
3935,1:?,3:neutral,,0.639
3936,1:?,3:neutral,,0.557
3937,1:?,3:neutral,,0.614
3938,1:?,3:neutral,,0.569
3939,1:?,3:neutral,,0.616
3940,1:?,3:neutral,,0.556
3941,1:?,3:neutral,,0.556
3942,1:?,1:positive,,0.913
3943,1:?,3:neutral,,0.556
3944,1:?,3:neutral,,0.613
3945,1:?,3:neutral,,0.572
3946,1:?,1:positive,,0.776
3947,1:?,3:neutral,,0.558
3948,1:?,1:positive,,0.912
3949,1:?,3:neutral,,0.556
3950,1:?,2:negative,,0.949
3951,1:?,3:neutral,,0.556
3952,1:?,3:neutral,,0.572
3953,1:?,3:neutral,,0.557
3954,1:?,2:negative,,0.491
3955,1:?,3:neutral,,0.616
3956,1:?,3:neutral,,0.582
3957,1:?,1:positive,,0.602
3958,1:?,3:neutral,,0.606
3959,1:?,3:neutral,,0.556
3960,1:?,3:neutral,,0.556
3961,1:?,2:negative,,0.727
3962,1:?,2:negative,,0.521
3963,1:?,3:neutral,,0.557
3964,1:?,3:neutral,,0.556
3965,1:?,3:neutral,,0.63
3966,1:?,1:positive,,0.88
3967,1:?,3:neutral,,0.569
3968,1:?,3:neutral,,0.558
3969,1:?,3:neutral,,0.629
3970,1:?,3:neutral,,0.569
3971,1:?,2:negative,,0.568
3972,1:?,3:neutral,,0.572
3973,1:?,1:positive,,0.778
3974,1:?,3:neutral,,0.556
3975,1:?,3:neutral,,0.556
3976,1:?,3:neutral,,0.569
3977,1:?,3:neutral,,0.616
3978,1:?,3:neutral,,0.612
3979,1:?,3:neutral,,0.569
3980,1:?,3:neutral,,0.569
3981,1:?,1:positive,,0.868
3982,1:?,3:neutral,,0.572
3983,1:?,3:neutral,,0.517
3984,1:?,3:neutral,,0.557
3985,1:?,3:neutral,,0.569
3986,1:?,3:neutral,,0.572
3987,1:?,3:neutral,,0.605
3988,1:?,3:neutral,,0.569
3989,1:?,1:positive,,0.878
3990,1:?,3:neutral,,0.569
3991,1:?,3:neutral,,0.569
3992,1:?,3:neutral,,0.572
3993,1:?,2:negative,,0.873
3994,1:?,3:neutral,,0.623
3995,1:?,3:neutral,,0.556
3996,1:?,3:neutral,,0.569
3997,1:?,3:neutral,,0.604
3998,1:?,3:neutral,,0.615
3999,1:?,3:neutral,,0.569
4000,1:?,3:neutral,,0.556
4001,1:?,3:neutral,,0.527
4002,1:?,3:neutral,,0.57
4003,1:?,3:neutral,,0.612
4004,1:?,3:neutral,,0.556
