inst#,actual,predicted,error,prediction
3197,1:?,3:neutral,,0.56
3198,1:?,3:neutral,,0.56
3199,1:?,3:neutral,,0.56
3200,1:?,3:neutral,,0.56
3201,1:?,3:neutral,,0.56
3202,1:?,3:neutral,,0.56
3203,1:?,3:neutral,,0.56
3204,1:?,3:neutral,,0.56
3205,1:?,1:positive,,0.865
3206,1:?,3:neutral,,0.56
3207,1:?,1:positive,,0.755
3208,1:?,3:neutral,,0.56
3209,1:?,3:neutral,,0.56
3210,1:?,3:neutral,,0.56
3211,1:?,3:neutral,,0.56
3212,1:?,3:neutral,,0.56
3213,1:?,3:neutral,,0.56
3214,1:?,3:neutral,,0.56
3215,1:?,1:positive,,0.566
3216,1:?,3:neutral,,0.56
3217,1:?,3:neutral,,0.56
3218,1:?,3:neutral,,0.56
3219,1:?,1:positive,,0.682
3220,1:?,3:neutral,,0.56
3221,1:?,3:neutral,,0.56
3222,1:?,3:neutral,,0.56
3223,1:?,3:neutral,,0.56
3224,1:?,3:neutral,,0.56
3225,1:?,1:positive,,0.566
3226,1:?,3:neutral,,0.56
3227,1:?,3:neutral,,0.56
3228,1:?,3:neutral,,0.56
3229,1:?,3:neutral,,0.56
3230,1:?,3:neutral,,0.56
3231,1:?,3:neutral,,0.56
3232,1:?,3:neutral,,0.56
3233,1:?,3:neutral,,0.56
3234,1:?,3:neutral,,0.56
3235,1:?,3:neutral,,0.56
3236,1:?,3:neutral,,0.56
3237,1:?,3:neutral,,0.56
3238,1:?,3:neutral,,0.56
3239,1:?,3:neutral,,0.56
3240,1:?,1:positive,,0.566
3241,1:?,3:neutral,,0.56
3242,1:?,3:neutral,,0.56
3243,1:?,3:neutral,,0.56
3244,1:?,3:neutral,,0.56
3245,1:?,3:neutral,,0.56
3246,1:?,3:neutral,,0.56
3247,1:?,3:neutral,,0.56
3248,1:?,2:negative,,0.511
3249,1:?,3:neutral,,0.56
3250,1:?,3:neutral,,0.56
3251,1:?,3:neutral,,0.56
3252,1:?,3:neutral,,0.56
3253,1:?,3:neutral,,0.56
3254,1:?,3:neutral,,0.56
3255,1:?,1:positive,,0.602
3256,1:?,3:neutral,,0.56
3257,1:?,3:neutral,,0.56
3258,1:?,3:neutral,,0.56
3259,1:?,3:neutral,,0.56
3260,1:?,2:negative,,0.511
3261,1:?,3:neutral,,0.56
3262,1:?,3:neutral,,0.56
3263,1:?,3:neutral,,0.56
3264,1:?,3:neutral,,0.56
3265,1:?,3:neutral,,0.56
3266,1:?,3:neutral,,0.56
3267,1:?,3:neutral,,0.56
3268,1:?,3:neutral,,0.56
3269,1:?,3:neutral,,0.56
3270,1:?,3:neutral,,0.56
3271,1:?,3:neutral,,0.56
3272,1:?,3:neutral,,0.56
3273,1:?,3:neutral,,0.56
3274,1:?,3:neutral,,0.56
3275,1:?,3:neutral,,0.56
3276,1:?,3:neutral,,0.56
3277,1:?,3:neutral,,0.56
3278,1:?,3:neutral,,0.56
3279,1:?,1:positive,,0.755
3280,1:?,3:neutral,,0.56
3281,1:?,1:positive,,0.755
3282,1:?,3:neutral,,0.56
3283,1:?,3:neutral,,0.56
3284,1:?,1:positive,,0.682
3285,1:?,3:neutral,,0.56
3286,1:?,3:neutral,,0.56
3287,1:?,3:neutral,,0.56
3288,1:?,3:neutral,,0.56
3289,1:?,3:neutral,,0.56
3290,1:?,3:neutral,,0.56
3291,1:?,3:neutral,,0.56
3292,1:?,1:positive,,0.693
3293,1:?,3:neutral,,0.56
3294,1:?,3:neutral,,0.56
3295,1:?,3:neutral,,0.56
3296,1:?,3:neutral,,0.56
3297,1:?,3:neutral,,0.56
3298,1:?,3:neutral,,0.56
3299,1:?,3:neutral,,0.56
3300,1:?,3:neutral,,0.56
3301,1:?,1:positive,,0.561
3302,1:?,3:neutral,,0.56
3303,1:?,3:neutral,,0.56
3304,1:?,3:neutral,,0.56
3305,1:?,3:neutral,,0.56
3306,1:?,1:positive,,0.602
3307,1:?,2:negative,,0.511
3308,1:?,1:positive,,0.5
3309,1:?,3:neutral,,0.56
3310,1:?,1:positive,,0.602
3311,1:?,3:neutral,,0.56
3312,1:?,3:neutral,,0.56
3313,1:?,1:positive,,0.571
3314,1:?,3:neutral,,0.56
3315,1:?,3:neutral,,0.56
3316,1:?,3:neutral,,0.56
3317,1:?,3:neutral,,0.56
3318,1:?,3:neutral,,0.56
3319,1:?,3:neutral,,0.56
3320,1:?,3:neutral,,0.56
3321,1:?,1:positive,,0.602
3322,1:?,3:neutral,,0.56
3323,1:?,1:positive,,0.566
3324,1:?,2:negative,,0.511
3325,1:?,1:positive,,0.755
3326,1:?,3:neutral,,0.56
3327,1:?,3:neutral,,0.56
3328,1:?,3:neutral,,0.56
3329,1:?,3:neutral,,0.56
3330,1:?,3:neutral,,0.56
3331,1:?,3:neutral,,0.56
3332,1:?,3:neutral,,0.56
3333,1:?,3:neutral,,0.56
3334,1:?,3:neutral,,0.56
3335,1:?,1:positive,,0.675
3336,1:?,3:neutral,,0.56
3337,1:?,3:neutral,,0.56
3338,1:?,3:neutral,,0.56
3339,1:?,3:neutral,,0.521
3340,1:?,3:neutral,,0.56
3341,1:?,3:neutral,,0.56
3342,1:?,3:neutral,,0.56
3343,1:?,3:neutral,,0.56
3344,1:?,3:neutral,,0.56
3345,1:?,3:neutral,,0.56
3346,1:?,3:neutral,,0.56
3347,1:?,1:positive,,0.602
3348,1:?,1:positive,,0.682
3349,1:?,3:neutral,,0.56
3350,1:?,3:neutral,,0.56
3351,1:?,3:neutral,,0.56
3352,1:?,3:neutral,,0.56
3353,1:?,2:negative,,0.656
3354,1:?,3:neutral,,0.56
3355,1:?,3:neutral,,0.56
3356,1:?,2:negative,,0.802
3357,1:?,1:positive,,0.963
3358,1:?,3:neutral,,0.56
3359,1:?,3:neutral,,0.56
3360,1:?,3:neutral,,0.56
3361,1:?,1:positive,,0.682
3362,1:?,3:neutral,,0.56
3363,1:?,3:neutral,,0.56
3364,1:?,3:neutral,,0.56
3365,1:?,1:positive,,0.755
3366,1:?,3:neutral,,0.56
3367,1:?,3:neutral,,0.56
3368,1:?,3:neutral,,0.56
3369,1:?,3:neutral,,0.56
3370,1:?,3:neutral,,0.56
3371,1:?,1:positive,,0.755
3372,1:?,3:neutral,,0.56
3373,1:?,3:neutral,,0.56
3374,1:?,3:neutral,,0.56
3375,1:?,3:neutral,,0.56
3376,1:?,3:neutral,,0.56
3377,1:?,3:neutral,,0.56
3378,1:?,3:neutral,,0.56
3379,1:?,3:neutral,,0.56
3380,1:?,3:neutral,,0.56
3381,1:?,3:neutral,,0.56
3382,1:?,3:neutral,,0.56
3383,1:?,3:neutral,,0.56
3384,1:?,3:neutral,,0.56
3385,1:?,3:neutral,,0.56
3386,1:?,2:negative,,0.656
3387,1:?,3:neutral,,0.56
3388,1:?,3:neutral,,0.56
3389,1:?,1:positive,,0.602
3390,1:?,3:neutral,,0.56
3391,1:?,3:neutral,,0.56
3392,1:?,3:neutral,,0.56
3393,1:?,3:neutral,,0.56
3394,1:?,3:neutral,,0.56
3395,1:?,3:neutral,,0.56
3396,1:?,3:neutral,,0.56
3397,1:?,3:neutral,,0.56
3398,1:?,3:neutral,,0.56
3399,1:?,1:positive,,0.682
3400,1:?,3:neutral,,0.56
3401,1:?,1:positive,,0.566
3402,1:?,3:neutral,,0.56
3403,1:?,3:neutral,,0.56
3404,1:?,3:neutral,,0.56
3405,1:?,3:neutral,,0.56
3406,1:?,3:neutral,,0.521
3407,1:?,3:neutral,,0.56
3408,1:?,3:neutral,,0.56
3409,1:?,3:neutral,,0.56
3410,1:?,3:neutral,,0.56
3411,1:?,3:neutral,,0.56
3412,1:?,3:neutral,,0.56
3413,1:?,2:negative,,0.802
3414,1:?,3:neutral,,0.56
3415,1:?,3:neutral,,0.56
3416,1:?,1:positive,,0.963
3417,1:?,3:neutral,,0.56
3418,1:?,3:neutral,,0.56
3419,1:?,3:neutral,,0.56
3420,1:?,1:positive,,0.675
3421,1:?,1:positive,,0.755
3422,1:?,3:neutral,,0.56
3423,1:?,3:neutral,,0.56
3424,1:?,3:neutral,,0.56
3425,1:?,3:neutral,,0.56
3426,1:?,3:neutral,,0.56
3427,1:?,3:neutral,,0.56
3428,1:?,3:neutral,,0.56
3429,1:?,3:neutral,,0.56
3430,1:?,2:negative,,0.579
3431,1:?,3:neutral,,0.56
3432,1:?,3:neutral,,0.56
3433,1:?,3:neutral,,0.56
3434,1:?,3:neutral,,0.56
3435,1:?,3:neutral,,0.56
3436,1:?,3:neutral,,0.56
3437,1:?,2:negative,,0.802
3438,1:?,3:neutral,,0.56
3439,1:?,3:neutral,,0.56
3440,1:?,1:positive,,0.963
3441,1:?,3:neutral,,0.56
3442,1:?,3:neutral,,0.56
3443,1:?,1:positive,,0.865
3444,1:?,2:negative,,0.724
3445,1:?,3:neutral,,0.56
3446,1:?,1:positive,,0.682
3447,1:?,1:positive,,0.865
3448,1:?,3:neutral,,0.56
3449,1:?,2:negative,,0.511
3450,1:?,3:neutral,,0.56
3451,1:?,3:neutral,,0.56
3452,1:?,3:neutral,,0.56
3453,1:?,3:neutral,,0.56
3454,1:?,3:neutral,,0.56
3455,1:?,3:neutral,,0.56
3456,1:?,3:neutral,,0.56
3457,1:?,3:neutral,,0.56
3458,1:?,3:neutral,,0.56
3459,1:?,2:negative,,0.656
3460,1:?,1:positive,,0.755
3461,1:?,3:neutral,,0.56
3462,1:?,3:neutral,,0.56
3463,1:?,1:positive,,0.566
3464,1:?,3:neutral,,0.56
3465,1:?,3:neutral,,0.56
3466,1:?,3:neutral,,0.56
3467,1:?,3:neutral,,0.56
3468,1:?,3:neutral,,0.56
3469,1:?,1:positive,,0.675
3470,1:?,3:neutral,,0.56
3471,1:?,3:neutral,,0.56
3472,1:?,3:neutral,,0.56
3473,1:?,2:negative,,0.724
3474,1:?,3:neutral,,0.56
3475,1:?,2:negative,,0.8
3476,1:?,3:neutral,,0.56
3477,1:?,3:neutral,,0.56
3478,1:?,3:neutral,,0.56
3479,1:?,3:neutral,,0.56
3480,1:?,3:neutral,,0.521
3481,1:?,3:neutral,,0.56
3482,1:?,3:neutral,,0.56
3483,1:?,3:neutral,,0.56
3484,1:?,1:positive,,0.682
3485,1:?,3:neutral,,0.56
3486,1:?,3:neutral,,0.56
3487,1:?,3:neutral,,0.56
3488,1:?,3:neutral,,0.56
3489,1:?,3:neutral,,0.56
3490,1:?,1:positive,,0.921
3491,1:?,3:neutral,,0.56
3492,1:?,1:positive,,0.682
3493,1:?,2:negative,,0.818
3494,1:?,3:neutral,,0.56
3495,1:?,3:neutral,,0.56
3496,1:?,3:neutral,,0.56
3497,1:?,3:neutral,,0.56
3498,1:?,3:neutral,,0.56
3499,1:?,3:neutral,,0.56
3500,1:?,1:positive,,0.566
3501,1:?,3:neutral,,0.56
3502,1:?,3:neutral,,0.56
3503,1:?,3:neutral,,0.56
3504,1:?,1:positive,,0.6
3505,1:?,3:neutral,,0.56
3506,1:?,3:neutral,,0.56
3507,1:?,3:neutral,,0.56
3508,1:?,3:neutral,,0.56
3509,1:?,3:neutral,,0.56
3510,1:?,3:neutral,,0.56
3511,1:?,3:neutral,,0.56
3512,1:?,3:neutral,,0.56
3513,1:?,2:negative,,0.493
3514,1:?,3:neutral,,0.56
3515,1:?,3:neutral,,0.56
3516,1:?,3:neutral,,0.56
3517,1:?,3:neutral,,0.56
3518,1:?,3:neutral,,0.56
3519,1:?,1:positive,,0.755
3520,1:?,1:positive,,0.755
3521,1:?,1:positive,,0.865
3522,1:?,3:neutral,,0.56
3523,1:?,3:neutral,,0.56
3524,1:?,3:neutral,,0.56
3525,1:?,3:neutral,,0.56
3526,1:?,3:neutral,,0.56
3527,1:?,3:neutral,,0.56
3528,1:?,3:neutral,,0.56
3529,1:?,3:neutral,,0.56
3530,1:?,3:neutral,,0.56
3531,1:?,3:neutral,,0.56
3532,1:?,3:neutral,,0.56
3533,1:?,3:neutral,,0.56
3534,1:?,3:neutral,,0.56
3535,1:?,3:neutral,,0.56
3536,1:?,3:neutral,,0.56
3537,1:?,3:neutral,,0.56
3538,1:?,1:positive,,0.963
3539,1:?,3:neutral,,0.521
3540,1:?,3:neutral,,0.56
3541,1:?,1:positive,,0.675
3542,1:?,3:neutral,,0.56
3543,1:?,3:neutral,,0.56
3544,1:?,3:neutral,,0.56
3545,1:?,3:neutral,,0.56
3546,1:?,3:neutral,,0.56
3547,1:?,3:neutral,,0.56
3548,1:?,1:positive,,0.865
3549,1:?,3:neutral,,0.56
3550,1:?,3:neutral,,0.56
3551,1:?,3:neutral,,0.56
3552,1:?,3:neutral,,0.56
3553,1:?,3:neutral,,0.56
3554,1:?,3:neutral,,0.56
3555,1:?,3:neutral,,0.56
3556,1:?,3:neutral,,0.56
3557,1:?,2:negative,,0.375
3558,1:?,3:neutral,,0.56
3559,1:?,1:positive,,0.602
3560,1:?,3:neutral,,0.56
3561,1:?,3:neutral,,0.56
3562,1:?,3:neutral,,0.56
3563,1:?,3:neutral,,0.56
3564,1:?,3:neutral,,0.56
3565,1:?,3:neutral,,0.56
3566,1:?,3:neutral,,0.56
3567,1:?,3:neutral,,0.56
3568,1:?,3:neutral,,0.56
3569,1:?,3:neutral,,0.56
3570,1:?,3:neutral,,0.56
3571,1:?,3:neutral,,0.56
3572,1:?,3:neutral,,0.56
3573,1:?,3:neutral,,0.56
3574,1:?,3:neutral,,0.56
3575,1:?,1:positive,,0.602
3576,1:?,2:negative,,0.375
3577,1:?,3:neutral,,0.56
3578,1:?,3:neutral,,0.56
3579,1:?,3:neutral,,0.56
3580,1:?,3:neutral,,0.56
3581,1:?,3:neutral,,0.56
3582,1:?,3:neutral,,0.56
3583,1:?,1:positive,,0.755
3584,1:?,3:neutral,,0.56
3585,1:?,3:neutral,,0.56
3586,1:?,3:neutral,,0.56
3587,1:?,3:neutral,,0.56
3588,1:?,3:neutral,,0.56
3589,1:?,3:neutral,,0.56
3590,1:?,3:neutral,,0.56
3591,1:?,3:neutral,,0.56
3592,1:?,3:neutral,,0.56
3593,1:?,3:neutral,,0.56
3594,1:?,3:neutral,,0.56
3595,1:?,3:neutral,,0.56
3596,1:?,3:neutral,,0.56
3597,1:?,3:neutral,,0.56
3598,1:?,1:positive,,0.602
3599,1:?,3:neutral,,0.56
3600,1:?,1:positive,,0.602
3601,1:?,1:positive,,0.865
3602,1:?,1:positive,,0.682
3603,1:?,1:positive,,0.561
3604,1:?,3:neutral,,0.56
3605,1:?,3:neutral,,0.56
3606,1:?,3:neutral,,0.56
3607,1:?,1:positive,,0.602
3608,1:?,3:neutral,,0.56
3609,1:?,3:neutral,,0.56
3610,1:?,3:neutral,,0.56
3611,1:?,3:neutral,,0.56
3612,1:?,1:positive,,0.566
3613,1:?,3:neutral,,0.56
3614,1:?,3:neutral,,0.56
3615,1:?,1:positive,,0.566
3616,1:?,3:neutral,,0.56
3617,1:?,3:neutral,,0.56
3618,1:?,1:positive,,0.561
3619,1:?,3:neutral,,0.56
3620,1:?,3:neutral,,0.56
3621,1:?,3:neutral,,0.521
3622,1:?,3:neutral,,0.56
3623,1:?,3:neutral,,0.56
3624,1:?,3:neutral,,0.56
3625,1:?,3:neutral,,0.56
3626,1:?,3:neutral,,0.56
3627,1:?,3:neutral,,0.56
3628,1:?,3:neutral,,0.56
3629,1:?,3:neutral,,0.56
3630,1:?,3:neutral,,0.56
3631,1:?,3:neutral,,0.56
3632,1:?,3:neutral,,0.56
3633,1:?,3:neutral,,0.56
3634,1:?,1:positive,,0.963
3635,1:?,3:neutral,,0.56
3636,1:?,3:neutral,,0.56
3637,1:?,3:neutral,,0.56
3638,1:?,3:neutral,,0.56
3639,1:?,3:neutral,,0.56
3640,1:?,3:neutral,,0.56
3641,1:?,1:positive,,0.602
3642,1:?,1:positive,,0.602
3643,1:?,2:negative,,0.724
3644,1:?,3:neutral,,0.56
3645,1:?,3:neutral,,0.56
3646,1:?,3:neutral,,0.56
3647,1:?,3:neutral,,0.56
3648,1:?,3:neutral,,0.56
3649,1:?,3:neutral,,0.56
3650,1:?,3:neutral,,0.56
3651,1:?,1:positive,,0.561
3652,1:?,3:neutral,,0.56
3653,1:?,3:neutral,,0.56
3654,1:?,1:positive,,0.682
3655,1:?,3:neutral,,0.56
3656,1:?,3:neutral,,0.56
3657,1:?,3:neutral,,0.56
3658,1:?,3:neutral,,0.56
3659,1:?,3:neutral,,0.56
3660,1:?,3:neutral,,0.56
3661,1:?,3:neutral,,0.56
3662,1:?,3:neutral,,0.56
3663,1:?,3:neutral,,0.56
3664,1:?,3:neutral,,0.56
3665,1:?,3:neutral,,0.56
3666,1:?,3:neutral,,0.56
3667,1:?,3:neutral,,0.56
3668,1:?,3:neutral,,0.56
3669,1:?,3:neutral,,0.56
3670,1:?,3:neutral,,0.56
3671,1:?,3:neutral,,0.56
3672,1:?,3:neutral,,0.56
3673,1:?,3:neutral,,0.56
3674,1:?,3:neutral,,0.56
3675,1:?,3:neutral,,0.56
3676,1:?,3:neutral,,0.56
3677,1:?,3:neutral,,0.56
3678,1:?,3:neutral,,0.56
3679,1:?,1:positive,,0.693
3680,1:?,3:neutral,,0.56
3681,1:?,2:negative,,0.636
3682,1:?,3:neutral,,0.56
3683,1:?,3:neutral,,0.56
3684,1:?,3:neutral,,0.56
3685,1:?,3:neutral,,0.56
3686,1:?,3:neutral,,0.56
3687,1:?,3:neutral,,0.56
3688,1:?,3:neutral,,0.56
3689,1:?,3:neutral,,0.56
3690,1:?,1:positive,,0.566
3691,1:?,3:neutral,,0.56
3692,1:?,3:neutral,,0.56
3693,1:?,3:neutral,,0.56
3694,1:?,3:neutral,,0.56
3695,1:?,3:neutral,,0.56
3696,1:?,3:neutral,,0.56
3697,1:?,2:negative,,0.77
3698,1:?,2:negative,,0.493
3699,1:?,3:neutral,,0.56
3700,1:?,3:neutral,,0.56
3701,1:?,3:neutral,,0.56
3702,1:?,3:neutral,,0.56
3703,1:?,3:neutral,,0.56
3704,1:?,1:positive,,0.675
3705,1:?,3:neutral,,0.56
3706,1:?,3:neutral,,0.56
3707,1:?,3:neutral,,0.56
3708,1:?,3:neutral,,0.56
3709,1:?,3:neutral,,0.56
3710,1:?,3:neutral,,0.56
3711,1:?,3:neutral,,0.56
3712,1:?,2:negative,,0.511
3713,1:?,3:neutral,,0.56
3714,1:?,2:negative,,0.579
3715,1:?,2:negative,,0.511
3716,1:?,3:neutral,,0.56
3717,1:?,3:neutral,,0.56
3718,1:?,3:neutral,,0.56
3719,1:?,3:neutral,,0.56
3720,1:?,3:neutral,,0.56
3721,1:?,3:neutral,,0.56
3722,1:?,3:neutral,,0.56
3723,1:?,3:neutral,,0.56
3724,1:?,3:neutral,,0.56
3725,1:?,3:neutral,,0.521
3726,1:?,3:neutral,,0.56
3727,1:?,3:neutral,,0.56
3728,1:?,3:neutral,,0.56
3729,1:?,3:neutral,,0.56
3730,1:?,3:neutral,,0.56
3731,1:?,3:neutral,,0.56
3732,1:?,3:neutral,,0.56
3733,1:?,3:neutral,,0.56
3734,1:?,3:neutral,,0.56
3735,1:?,1:positive,,0.561
3736,1:?,3:neutral,,0.56
3737,1:?,3:neutral,,0.56
3738,1:?,2:negative,,0.375
3739,1:?,3:neutral,,0.56
3740,1:?,3:neutral,,0.56
3741,1:?,3:neutral,,0.56
3742,1:?,3:neutral,,0.56
3743,1:?,1:positive,,0.693
3744,1:?,1:positive,,0.865
3745,1:?,3:neutral,,0.56
3746,1:?,3:neutral,,0.56
3747,1:?,3:neutral,,0.56
3748,1:?,1:positive,,0.602
3749,1:?,3:neutral,,0.56
3750,1:?,3:neutral,,0.56
3751,1:?,3:neutral,,0.56
3752,1:?,3:neutral,,0.56
3753,1:?,3:neutral,,0.56
3754,1:?,3:neutral,,0.56
3755,1:?,2:negative,,0.724
3756,1:?,3:neutral,,0.56
3757,1:?,3:neutral,,0.56
3758,1:?,3:neutral,,0.56
3759,1:?,3:neutral,,0.56
3760,1:?,3:neutral,,0.56
3761,1:?,3:neutral,,0.56
3762,1:?,3:neutral,,0.56
3763,1:?,3:neutral,,0.56
3764,1:?,3:neutral,,0.56
3765,1:?,3:neutral,,0.56
3766,1:?,1:positive,,0.693
3767,1:?,3:neutral,,0.56
3768,1:?,3:neutral,,0.56
3769,1:?,3:neutral,,0.56
3770,1:?,3:neutral,,0.56
3771,1:?,3:neutral,,0.56
3772,1:?,3:neutral,,0.56
3773,1:?,3:neutral,,0.56
3774,1:?,3:neutral,,0.56
3775,1:?,1:positive,,0.693
3776,1:?,3:neutral,,0.56
3777,1:?,3:neutral,,0.56
3778,1:?,3:neutral,,0.56
3779,1:?,3:neutral,,0.56
3780,1:?,1:positive,,0.566
3781,1:?,3:neutral,,0.56
3782,1:?,1:positive,,0.602
3783,1:?,3:neutral,,0.56
3784,1:?,3:neutral,,0.56
3785,1:?,3:neutral,,0.56
3786,1:?,3:neutral,,0.56
3787,1:?,3:neutral,,0.56
3788,1:?,3:neutral,,0.56
3789,1:?,3:neutral,,0.56
3790,1:?,3:neutral,,0.56
3791,1:?,3:neutral,,0.56
3792,1:?,3:neutral,,0.56
3793,1:?,3:neutral,,0.56
3794,1:?,1:positive,,0.561
3795,1:?,3:neutral,,0.56
3796,1:?,1:positive,,0.693
3797,1:?,3:neutral,,0.56
3798,1:?,2:negative,,0.493
3799,1:?,3:neutral,,0.56
3800,1:?,3:neutral,,0.56
3801,1:?,3:neutral,,0.56
3802,1:?,3:neutral,,0.56
3803,1:?,3:neutral,,0.56
3804,1:?,2:negative,,0.656
3805,1:?,3:neutral,,0.56
3806,1:?,3:neutral,,0.56
3807,1:?,1:positive,,0.865
3808,1:?,3:neutral,,0.56
3809,1:?,3:neutral,,0.56
3810,1:?,3:neutral,,0.56
3811,1:?,3:neutral,,0.56
3812,1:?,1:positive,,0.682
3813,1:?,3:neutral,,0.56
3814,1:?,3:neutral,,0.56
3815,1:?,3:neutral,,0.56
3816,1:?,3:neutral,,0.56
3817,1:?,3:neutral,,0.56
3818,1:?,3:neutral,,0.56
3819,1:?,3:neutral,,0.56
3820,1:?,3:neutral,,0.56
3821,1:?,3:neutral,,0.56
3822,1:?,1:positive,,0.602
3823,1:?,3:neutral,,0.56
3824,1:?,3:neutral,,0.56
3825,1:?,3:neutral,,0.56
3826,1:?,3:neutral,,0.56
3827,1:?,3:neutral,,0.56
3828,1:?,3:neutral,,0.56
3829,1:?,3:neutral,,0.56
3830,1:?,3:neutral,,0.56
3831,1:?,3:neutral,,0.521
3832,1:?,3:neutral,,0.56
3833,1:?,2:negative,,0.493
3834,1:?,3:neutral,,0.56
3835,1:?,1:positive,,0.566
3836,1:?,3:neutral,,0.56
3837,1:?,3:neutral,,0.56
3838,1:?,3:neutral,,0.56
3839,1:?,3:neutral,,0.56
3840,1:?,3:neutral,,0.56
3841,1:?,1:positive,,0.566
3842,1:?,1:positive,,0.755
3843,1:?,3:neutral,,0.56
3844,1:?,3:neutral,,0.56
3845,1:?,3:neutral,,0.56
3846,1:?,3:neutral,,0.56
3847,1:?,3:neutral,,0.56
3848,1:?,3:neutral,,0.56
3849,1:?,3:neutral,,0.56
3850,1:?,3:neutral,,0.56
3851,1:?,3:neutral,,0.521
3852,1:?,3:neutral,,0.56
3853,1:?,3:neutral,,0.56
3854,1:?,3:neutral,,0.56
3855,1:?,3:neutral,,0.56
3856,1:?,3:neutral,,0.56
3857,1:?,1:positive,,0.755
3858,1:?,2:negative,,0.579
3859,1:?,3:neutral,,0.56
3860,1:?,3:neutral,,0.56
3861,1:?,2:negative,,0.579
3862,1:?,1:positive,,0.602
3863,1:?,3:neutral,,0.56
3864,1:?,3:neutral,,0.56
3865,1:?,3:neutral,,0.56
3866,1:?,3:neutral,,0.56
3867,1:?,3:neutral,,0.56
3868,1:?,3:neutral,,0.56
3869,1:?,3:neutral,,0.56
3870,1:?,3:neutral,,0.56
3871,1:?,3:neutral,,0.56
3872,1:?,3:neutral,,0.56
3873,1:?,3:neutral,,0.56
3874,1:?,3:neutral,,0.56
3875,1:?,3:neutral,,0.56
3876,1:?,3:neutral,,0.56
3877,1:?,3:neutral,,0.56
3878,1:?,3:neutral,,0.56
3879,1:?,3:neutral,,0.56
3880,1:?,3:neutral,,0.56
3881,1:?,3:neutral,,0.56
3882,1:?,3:neutral,,0.56
3883,1:?,3:neutral,,0.56
3884,1:?,3:neutral,,0.56
3885,1:?,3:neutral,,0.56
3886,1:?,1:positive,,0.865
3887,1:?,1:positive,,0.865
3888,1:?,3:neutral,,0.56
3889,1:?,3:neutral,,0.56
3890,1:?,1:positive,,0.693
3891,1:?,3:neutral,,0.56
3892,1:?,3:neutral,,0.56
3893,1:?,3:neutral,,0.56
3894,1:?,3:neutral,,0.56
3895,1:?,3:neutral,,0.56
3896,1:?,3:neutral,,0.56
3897,1:?,1:positive,,0.602
3898,1:?,3:neutral,,0.56
3899,1:?,3:neutral,,0.56
3900,1:?,1:positive,,0.755
3901,1:?,3:neutral,,0.56
3902,1:?,1:positive,,0.566
3903,1:?,3:neutral,,0.56
3904,1:?,3:neutral,,0.56
3905,1:?,3:neutral,,0.56
3906,1:?,3:neutral,,0.56
3907,1:?,3:neutral,,0.56
3908,1:?,2:negative,,0.802
3909,1:?,3:neutral,,0.56
3910,1:?,3:neutral,,0.56
3911,1:?,1:positive,,0.5
3912,1:?,3:neutral,,0.56
3913,1:?,3:neutral,,0.56
3914,1:?,3:neutral,,0.56
3915,1:?,1:positive,,0.921
3916,1:?,3:neutral,,0.56
3917,1:?,3:neutral,,0.56
3918,1:?,3:neutral,,0.56
3919,1:?,3:neutral,,0.56
3920,1:?,3:neutral,,0.56
3921,1:?,3:neutral,,0.56
3922,1:?,3:neutral,,0.56
3923,1:?,3:neutral,,0.56
3924,1:?,3:neutral,,0.56
3925,1:?,2:negative,,0.493
3926,1:?,3:neutral,,0.56
3927,1:?,3:neutral,,0.56
3928,1:?,3:neutral,,0.56
3929,1:?,3:neutral,,0.56
3930,1:?,3:neutral,,0.56
3931,1:?,3:neutral,,0.56
3932,1:?,3:neutral,,0.56
3933,1:?,3:neutral,,0.56
3934,1:?,3:neutral,,0.56
3935,1:?,3:neutral,,0.56
3936,1:?,3:neutral,,0.56
3937,1:?,3:neutral,,0.56
3938,1:?,3:neutral,,0.56
3939,1:?,3:neutral,,0.56
3940,1:?,3:neutral,,0.56
3941,1:?,3:neutral,,0.56
3942,1:?,1:positive,,0.602
3943,1:?,3:neutral,,0.56
3944,1:?,3:neutral,,0.56
3945,1:?,3:neutral,,0.56
3946,1:?,1:positive,,0.755
3947,1:?,3:neutral,,0.56
3948,1:?,1:positive,,0.602
3949,1:?,3:neutral,,0.56
3950,1:?,3:neutral,,0.56
3951,1:?,3:neutral,,0.56
3952,1:?,3:neutral,,0.56
3953,1:?,3:neutral,,0.56
3954,1:?,3:neutral,,0.56
3955,1:?,3:neutral,,0.56
3956,1:?,1:positive,,0.675
3957,1:?,3:neutral,,0.56
3958,1:?,3:neutral,,0.56
3959,1:?,3:neutral,,0.56
3960,1:?,3:neutral,,0.56
3961,1:?,3:neutral,,0.56
3962,1:?,3:neutral,,0.56
3963,1:?,3:neutral,,0.56
3964,1:?,3:neutral,,0.56
3965,1:?,3:neutral,,0.56
3966,1:?,1:positive,,0.566
3967,1:?,3:neutral,,0.56
3968,1:?,3:neutral,,0.56
3969,1:?,3:neutral,,0.56
3970,1:?,3:neutral,,0.56
3971,1:?,3:neutral,,0.56
3972,1:?,3:neutral,,0.56
3973,1:?,1:positive,,0.566
3974,1:?,3:neutral,,0.56
3975,1:?,3:neutral,,0.56
3976,1:?,3:neutral,,0.56
3977,1:?,3:neutral,,0.56
3978,1:?,3:neutral,,0.56
3979,1:?,3:neutral,,0.56
3980,1:?,3:neutral,,0.56
