inst#,actual,predicted,error,prediction
3280,1:?,3:neutral,,0.986
3281,1:?,1:positive,,1
3282,1:?,3:neutral,,1
3283,1:?,3:neutral,,0.976
3284,1:?,1:positive,,1
3285,1:?,1:positive,,0.639
3286,1:?,3:neutral,,0.976
3287,1:?,3:neutral,,0.976
3288,1:?,3:neutral,,0.993
3289,1:?,3:neutral,,0.976
3290,1:?,3:neutral,,0.986
3291,1:?,3:neutral,,0.993
3292,1:?,1:positive,,1
3293,1:?,3:neutral,,0.976
3294,1:?,3:neutral,,0.988
3295,1:?,3:neutral,,0.986
3296,1:?,3:neutral,,0.976
3297,1:?,1:positive,,0.64
3298,1:?,3:neutral,,0.976
3299,1:?,3:neutral,,0.976
3300,1:?,3:neutral,,0.976
3301,1:?,1:positive,,1
3302,1:?,3:neutral,,0.976
3303,1:?,3:neutral,,0.976
3304,1:?,3:neutral,,0.988
3305,1:?,3:neutral,,0.987
3306,1:?,1:positive,,1
3307,1:?,3:neutral,,1
3308,1:?,1:positive,,1
3309,1:?,3:neutral,,0.987
3310,1:?,1:positive,,1
3311,1:?,3:neutral,,0.998
3312,1:?,3:neutral,,0.984
3313,1:?,3:neutral,,1
3314,1:?,3:neutral,,0.976
3315,1:?,3:neutral,,0.993
3316,1:?,3:neutral,,0.986
3317,1:?,3:neutral,,0.993
3318,1:?,3:neutral,,0.976
3319,1:?,3:neutral,,0.976
3320,1:?,1:positive,,0.641
3321,1:?,1:positive,,1
3322,1:?,3:neutral,,1
3323,1:?,1:positive,,1
3324,1:?,3:neutral,,1
3325,1:?,1:positive,,1
3326,1:?,1:positive,,0.639
3327,1:?,3:neutral,,0.976
3328,1:?,3:neutral,,0.995
3329,1:?,3:neutral,,0.976
3330,1:?,3:neutral,,0.995
3331,1:?,3:neutral,,0.993
3332,1:?,3:neutral,,0.986
3333,1:?,3:neutral,,1
3334,1:?,3:neutral,,0.976
3335,1:?,1:positive,,1
3336,1:?,3:neutral,,1
3337,1:?,3:neutral,,0.997
3338,1:?,3:neutral,,0.993
3339,1:?,1:positive,,0.965
3340,1:?,3:neutral,,0.976
3341,1:?,3:neutral,,0.976
3342,1:?,3:neutral,,0.993
3343,1:?,3:neutral,,0.987
3344,1:?,3:neutral,,1
3345,1:?,3:neutral,,0.976
3346,1:?,3:neutral,,0.986
3347,1:?,1:positive,,1
3348,1:?,1:positive,,1
3349,1:?,3:neutral,,0.976
3350,1:?,3:neutral,,0.976
3351,1:?,3:neutral,,0.976
3352,1:?,3:neutral,,1
3353,1:?,2:negative,,1
3354,1:?,3:neutral,,0.976
3355,1:?,3:neutral,,0.997
3356,1:?,2:negative,,1
3357,1:?,1:positive,,1
3358,1:?,2:negative,,1
3359,1:?,3:neutral,,0.993
3360,1:?,3:neutral,,0.942
3361,1:?,1:positive,,1
3362,1:?,3:neutral,,0.976
3363,1:?,3:neutral,,0.976
3364,1:?,3:neutral,,0.987
3365,1:?,1:positive,,1
3366,1:?,3:neutral,,0.976
3367,1:?,3:neutral,,0.976
3368,1:?,3:neutral,,0.976
3369,1:?,3:neutral,,0.986
3370,1:?,3:neutral,,0.976
3371,1:?,1:positive,,1
3372,1:?,3:neutral,,0.976
3373,1:?,3:neutral,,1
3374,1:?,3:neutral,,0.976
3375,1:?,3:neutral,,0.976
3376,1:?,3:neutral,,0.976
3377,1:?,3:neutral,,0.988
3378,1:?,3:neutral,,0.995
3379,1:?,3:neutral,,0.976
3380,1:?,3:neutral,,0.993
3381,1:?,3:neutral,,0.987
3382,1:?,3:neutral,,0.978
3383,1:?,3:neutral,,0.993
3384,1:?,3:neutral,,0.986
3385,1:?,3:neutral,,1
3386,1:?,2:negative,,1
3387,1:?,3:neutral,,0.976
3388,1:?,3:neutral,,0.976
3389,1:?,1:positive,,1
3390,1:?,3:neutral,,0.988
3391,1:?,3:neutral,,0.976
3392,1:?,3:neutral,,0.987
3393,1:?,3:neutral,,0.986
3394,1:?,3:neutral,,0.983
3395,1:?,3:neutral,,0.976
3396,1:?,3:neutral,,0.978
3397,1:?,3:neutral,,0.993
3398,1:?,3:neutral,,0.988
3399,1:?,1:positive,,1
3400,1:?,3:neutral,,0.997
3401,1:?,3:neutral,,0.897
3402,1:?,3:neutral,,0.976
3403,1:?,3:neutral,,0.976
3404,1:?,3:neutral,,0.976
3405,1:?,3:neutral,,0.976
3406,1:?,1:positive,,0.968
3407,1:?,3:neutral,,0.988
3408,1:?,3:neutral,,0.976
3409,1:?,3:neutral,,0.993
3410,1:?,3:neutral,,0.976
3411,1:?,3:neutral,,0.978
3412,1:?,3:neutral,,0.976
3413,1:?,2:negative,,1
3414,1:?,3:neutral,,0.976
3415,1:?,3:neutral,,0.993
3416,1:?,1:positive,,1
3417,1:?,3:neutral,,0.993
3418,1:?,3:neutral,,0.993
3419,1:?,3:neutral,,0.901
3420,1:?,1:positive,,1
3421,1:?,1:positive,,1
3422,1:?,3:neutral,,0.943
3423,1:?,3:neutral,,0.986
3424,1:?,3:neutral,,0.995
3425,1:?,3:neutral,,0.988
3426,1:?,3:neutral,,0.997
3427,1:?,3:neutral,,0.993
3428,1:?,3:neutral,,0.976
3429,1:?,1:positive,,1
3430,1:?,2:negative,,1
3431,1:?,3:neutral,,0.993
3432,1:?,3:neutral,,0.997
3433,1:?,3:neutral,,1
3434,1:?,3:neutral,,0.976
3435,1:?,3:neutral,,0.993
3436,1:?,3:neutral,,0.976
3437,1:?,2:negative,,1
3438,1:?,3:neutral,,0.987
3439,1:?,3:neutral,,0.976
3440,1:?,1:positive,,1
3441,1:?,3:neutral,,0.976
3442,1:?,3:neutral,,0.988
3443,1:?,1:positive,,1
3444,1:?,3:neutral,,0.981
3445,1:?,3:neutral,,0.998
3446,1:?,1:positive,,1
3447,1:?,1:positive,,1
3448,1:?,3:neutral,,0.976
3449,1:?,3:neutral,,0.993
3450,1:?,3:neutral,,0.993
3451,1:?,3:neutral,,0.998
3452,1:?,3:neutral,,0.906
3453,1:?,3:neutral,,0.976
3454,1:?,3:neutral,,0.976
3455,1:?,3:neutral,,0.976
3456,1:?,3:neutral,,0.978
3457,1:?,3:neutral,,0.976
3458,1:?,3:neutral,,0.976
3459,1:?,2:negative,,1
3460,1:?,1:positive,,1
3461,1:?,3:neutral,,0.986
3462,1:?,3:neutral,,0.986
3463,1:?,1:positive,,1
3464,1:?,3:neutral,,0.987
3465,1:?,3:neutral,,0.997
3466,1:?,2:negative,,1
3467,1:?,3:neutral,,0.993
3468,1:?,3:neutral,,0.976
3469,1:?,1:positive,,1
3470,1:?,3:neutral,,1
3471,1:?,3:neutral,,0.976
3472,1:?,3:neutral,,0.995
3473,1:?,3:neutral,,0.981
3474,1:?,3:neutral,,0.997
3475,1:?,1:positive,,1
3476,1:?,3:neutral,,0.986
3477,1:?,3:neutral,,0.976
3478,1:?,3:neutral,,0.993
3479,1:?,3:neutral,,0.976
3480,1:?,1:positive,,0.997
3481,1:?,3:neutral,,0.986
3482,1:?,3:neutral,,0.978
3483,1:?,3:neutral,,0.976
3484,1:?,1:positive,,1
3485,1:?,3:neutral,,0.976
3486,1:?,3:neutral,,0.995
3487,1:?,3:neutral,,1
3488,1:?,3:neutral,,0.993
3489,1:?,3:neutral,,0.986
3490,1:?,1:positive,,1
3491,1:?,3:neutral,,0.993
3492,1:?,1:positive,,1
3493,1:?,3:neutral,,0.997
3494,1:?,3:neutral,,0.993
3495,1:?,3:neutral,,0.976
3496,1:?,3:neutral,,0.976
3497,1:?,3:neutral,,0.976
3498,1:?,3:neutral,,0.976
3499,1:?,3:neutral,,1
3500,1:?,1:positive,,0.981
3501,1:?,3:neutral,,0.986
3502,1:?,3:neutral,,0.976
3503,1:?,3:neutral,,0.993
3504,1:?,2:negative,,1
3505,1:?,3:neutral,,0.993
3506,1:?,1:positive,,1
3507,1:?,3:neutral,,0.988
3508,1:?,3:neutral,,0.978
3509,1:?,3:neutral,,0.978
3510,1:?,3:neutral,,0.976
3511,1:?,3:neutral,,0.993
3512,1:?,3:neutral,,0.943
3513,1:?,1:positive,,1
3514,1:?,3:neutral,,0.658
3515,1:?,3:neutral,,0.976
3516,1:?,3:neutral,,0.986
3517,1:?,3:neutral,,1
3518,1:?,3:neutral,,0.977
3519,1:?,1:positive,,1
3520,1:?,1:positive,,1
3521,1:?,1:positive,,1
3522,1:?,3:neutral,,0.995
3523,1:?,2:negative,,1
3524,1:?,3:neutral,,0.976
3525,1:?,3:neutral,,0.995
3526,1:?,1:positive,,0.64
3527,1:?,3:neutral,,0.976
3528,1:?,3:neutral,,0.993
3529,1:?,3:neutral,,0.998
3530,1:?,3:neutral,,0.906
3531,1:?,3:neutral,,0.976
3532,1:?,3:neutral,,0.995
3533,1:?,2:negative,,1
3534,1:?,3:neutral,,0.978
3535,1:?,3:neutral,,0.993
3536,1:?,3:neutral,,0.986
3537,1:?,3:neutral,,0.988
3538,1:?,1:positive,,1
3539,1:?,1:positive,,0.968
3540,1:?,3:neutral,,0.993
3541,1:?,1:positive,,1
3542,1:?,3:neutral,,0.976
3543,1:?,3:neutral,,0.976
3544,1:?,3:neutral,,0.986
3545,1:?,3:neutral,,0.978
3546,1:?,3:neutral,,1
3547,1:?,3:neutral,,0.977
3548,1:?,1:positive,,1
3549,1:?,3:neutral,,0.993
3550,1:?,3:neutral,,0.976
3551,1:?,3:neutral,,0.993
3552,1:?,3:neutral,,0.993
3553,1:?,3:neutral,,0.993
3554,1:?,3:neutral,,0.977
3555,1:?,3:neutral,,0.978
3556,1:?,3:neutral,,0.993
3557,1:?,1:positive,,1
3558,1:?,3:neutral,,0.986
3559,1:?,1:positive,,1
3560,1:?,3:neutral,,0.976
3561,1:?,3:neutral,,0.658
3562,1:?,3:neutral,,0.976
3563,1:?,3:neutral,,0.993
3564,1:?,3:neutral,,0.993
3565,1:?,3:neutral,,0.978
3566,1:?,3:neutral,,0.993
3567,1:?,3:neutral,,0.976
3568,1:?,3:neutral,,0.993
3569,1:?,3:neutral,,0.978
3570,1:?,3:neutral,,0.993
3571,1:?,3:neutral,,0.995
3572,1:?,3:neutral,,0.976
3573,1:?,3:neutral,,0.976
3574,1:?,3:neutral,,0.989
3575,1:?,1:positive,,1
3576,1:?,1:positive,,1
3577,1:?,3:neutral,,0.988
3578,1:?,3:neutral,,0.986
3579,1:?,3:neutral,,0.748
3580,1:?,3:neutral,,0.993
3581,1:?,3:neutral,,0.986
3582,1:?,3:neutral,,0.976
3583,1:?,1:positive,,1
3584,1:?,3:neutral,,0.993
3585,1:?,3:neutral,,0.993
3586,1:?,3:neutral,,0.998
3587,1:?,3:neutral,,1
3588,1:?,3:neutral,,0.988
3589,1:?,3:neutral,,0.995
3590,1:?,3:neutral,,0.978
3591,1:?,3:neutral,,0.988
3592,1:?,3:neutral,,0.993
3593,1:?,3:neutral,,0.976
3594,1:?,3:neutral,,0.977
3595,1:?,3:neutral,,0.987
3596,1:?,3:neutral,,0.976
3597,1:?,3:neutral,,0.995
3598,1:?,1:positive,,1
3599,1:?,3:neutral,,0.978
3600,1:?,1:positive,,1
3601,1:?,1:positive,,1
3602,1:?,1:positive,,1
3603,1:?,1:positive,,1
3604,1:?,3:neutral,,0.976
3605,1:?,3:neutral,,0.993
3606,1:?,3:neutral,,0.993
3607,1:?,1:positive,,1
3608,1:?,3:neutral,,0.998
3609,1:?,3:neutral,,0.978
3610,1:?,3:neutral,,0.977
3611,1:?,3:neutral,,1
3612,1:?,1:positive,,0.981
3613,1:?,3:neutral,,0.978
3614,1:?,3:neutral,,0.976
3615,1:?,1:positive,,1
3616,1:?,3:neutral,,0.993
3617,1:?,3:neutral,,0.989
3618,1:?,1:positive,,1
3619,1:?,3:neutral,,0.976
3620,1:?,3:neutral,,0.997
3621,1:?,1:positive,,1
3622,1:?,3:neutral,,0.997
3623,1:?,3:neutral,,0.976
3624,1:?,1:positive,,0.639
3625,1:?,1:positive,,0.639
3626,1:?,1:positive,,0.64
3627,1:?,3:neutral,,0.976
3628,1:?,3:neutral,,0.993
3629,1:?,3:neutral,,0.986
3630,1:?,3:neutral,,0.943
3631,1:?,3:neutral,,0.976
3632,1:?,3:neutral,,0.997
3633,1:?,3:neutral,,0.976
3634,1:?,1:positive,,1
3635,1:?,3:neutral,,0.976
3636,1:?,3:neutral,,0.993
3637,1:?,3:neutral,,0.987
3638,1:?,3:neutral,,0.976
3639,1:?,3:neutral,,0.986
3640,1:?,3:neutral,,0.995
3641,1:?,1:positive,,1
3642,1:?,1:positive,,1
3643,1:?,3:neutral,,0.996
3644,1:?,3:neutral,,0.976
3645,1:?,3:neutral,,0.993
3646,1:?,1:positive,,0.618
3647,1:?,3:neutral,,0.976
3648,1:?,3:neutral,,0.976
3649,1:?,3:neutral,,0.976
3650,1:?,3:neutral,,0.993
3651,1:?,1:positive,,1
3652,1:?,3:neutral,,0.976
3653,1:?,3:neutral,,0.96
3654,1:?,1:positive,,1
3655,1:?,3:neutral,,0.995
3656,1:?,3:neutral,,0.993
3657,1:?,3:neutral,,0.988
3658,1:?,3:neutral,,0.988
3659,1:?,3:neutral,,0.976
3660,1:?,3:neutral,,0.997
3661,1:?,3:neutral,,0.658
3662,1:?,3:neutral,,0.986
3663,1:?,3:neutral,,0.978
3664,1:?,3:neutral,,0.993
3665,1:?,1:positive,,0.643
3666,1:?,3:neutral,,0.976
3667,1:?,3:neutral,,0.993
3668,1:?,3:neutral,,0.976
3669,1:?,3:neutral,,0.988
3670,1:?,3:neutral,,1
3671,1:?,3:neutral,,0.976
3672,1:?,3:neutral,,0.976
3673,1:?,3:neutral,,0.993
3674,1:?,3:neutral,,0.976
3675,1:?,3:neutral,,0.976
3676,1:?,3:neutral,,0.987
3677,1:?,3:neutral,,0.987
3678,1:?,3:neutral,,0.986
3679,1:?,1:positive,,1
3680,1:?,3:neutral,,0.976
3681,1:?,3:neutral,,1
3682,1:?,3:neutral,,0.993
3683,1:?,3:neutral,,0.658
3684,1:?,3:neutral,,0.986
3685,1:?,3:neutral,,0.986
3686,1:?,3:neutral,,1
3687,1:?,3:neutral,,0.976
3688,1:?,1:positive,,0.639
3689,1:?,3:neutral,,0.759
3690,1:?,1:positive,,0.981
3691,1:?,3:neutral,,0.986
3692,1:?,3:neutral,,0.976
3693,1:?,3:neutral,,0.978
3694,1:?,3:neutral,,0.986
3695,1:?,1:positive,,0.641
3696,1:?,3:neutral,,1
3697,1:?,3:neutral,,0.999
3698,1:?,1:positive,,1
3699,1:?,3:neutral,,0.976
3700,1:?,3:neutral,,0.976
3701,1:?,3:neutral,,0.993
3702,1:?,3:neutral,,0.986
3703,1:?,3:neutral,,0.995
3704,1:?,1:positive,,1
3705,1:?,1:positive,,0.51
3706,1:?,3:neutral,,0.993
3707,1:?,3:neutral,,0.988
3708,1:?,3:neutral,,0.993
3709,1:?,2:negative,,1
3710,1:?,3:neutral,,0.977
3711,1:?,3:neutral,,0.976
3712,1:?,3:neutral,,1
3713,1:?,3:neutral,,0.995
3714,1:?,2:negative,,1
3715,1:?,3:neutral,,0.977
3716,1:?,3:neutral,,0.993
3717,1:?,3:neutral,,0.976
3718,1:?,3:neutral,,0.988
3719,1:?,3:neutral,,0.993
3720,1:?,3:neutral,,0.993
3721,1:?,3:neutral,,0.993
3722,1:?,3:neutral,,0.987
3723,1:?,3:neutral,,0.988
3724,1:?,3:neutral,,0.993
3725,1:?,1:positive,,0.968
3726,1:?,3:neutral,,0.987
3727,1:?,3:neutral,,0.976
3728,1:?,3:neutral,,0.978
3729,1:?,3:neutral,,0.533
3730,1:?,3:neutral,,1
3731,1:?,3:neutral,,0.993
3732,1:?,3:neutral,,0.986
3733,1:?,1:positive,,0.639
3734,1:?,3:neutral,,0.995
3735,1:?,1:positive,,1
3736,1:?,3:neutral,,0.993
3737,1:?,3:neutral,,0.988
3738,1:?,1:positive,,1
3739,1:?,3:neutral,,0.978
3740,1:?,3:neutral,,0.976
3741,1:?,3:neutral,,0.993
3742,1:?,3:neutral,,0.976
3743,1:?,1:positive,,1
3744,1:?,1:positive,,1
3745,1:?,3:neutral,,0.978
3746,1:?,3:neutral,,0.976
3747,1:?,3:neutral,,0.993
3748,1:?,1:positive,,1
3749,1:?,3:neutral,,0.986
3750,1:?,3:neutral,,0.997
3751,1:?,3:neutral,,0.988
3752,1:?,3:neutral,,0.942
3753,1:?,3:neutral,,0.976
3754,1:?,3:neutral,,0.976
3755,1:?,3:neutral,,0.98
3756,1:?,3:neutral,,0.993
3757,1:?,3:neutral,,0.976
3758,1:?,3:neutral,,0.993
3759,1:?,3:neutral,,0.988
3760,1:?,3:neutral,,0.988
3761,1:?,3:neutral,,0.976
3762,1:?,3:neutral,,0.995
3763,1:?,3:neutral,,0.976
3764,1:?,1:positive,,1
3765,1:?,3:neutral,,0.986
3766,1:?,2:negative,,1
3767,1:?,3:neutral,,0.976
3768,1:?,3:neutral,,0.986
3769,1:?,3:neutral,,0.993
3770,1:?,3:neutral,,0.993
3771,1:?,3:neutral,,1
3772,1:?,3:neutral,,0.995
3773,1:?,3:neutral,,0.976
3774,1:?,3:neutral,,0.993
3775,1:?,1:positive,,1
3776,1:?,3:neutral,,0.96
3777,1:?,3:neutral,,0.993
3778,1:?,3:neutral,,0.995
3779,1:?,1:positive,,1
3780,1:?,1:positive,,0.981
3781,1:?,3:neutral,,1
3782,1:?,1:positive,,1
3783,1:?,3:neutral,,0.976
3784,1:?,3:neutral,,0.986
3785,1:?,3:neutral,,0.993
3786,1:?,3:neutral,,0.986
3787,1:?,3:neutral,,0.986
3788,1:?,3:neutral,,0.976
3789,1:?,3:neutral,,0.976
3790,1:?,3:neutral,,0.988
3791,1:?,1:positive,,0.643
3792,1:?,3:neutral,,0.976
3793,1:?,3:neutral,,0.987
3794,1:?,2:negative,,1
3795,1:?,3:neutral,,0.986
3796,1:?,1:positive,,1
3797,1:?,3:neutral,,0.988
3798,1:?,1:positive,,1
3799,1:?,1:positive,,0.643
3800,1:?,3:neutral,,0.976
3801,1:?,3:neutral,,0.993
3802,1:?,3:neutral,,0.976
3803,1:?,3:neutral,,0.976
3804,1:?,2:negative,,1
3805,1:?,3:neutral,,0.986
3806,1:?,3:neutral,,0.976
3807,1:?,1:positive,,1
3808,1:?,3:neutral,,0.997
3809,1:?,3:neutral,,0.993
3810,1:?,3:neutral,,1
3811,1:?,3:neutral,,0.993
3812,1:?,1:positive,,1
3813,1:?,3:neutral,,0.988
3814,1:?,3:neutral,,0.988
3815,1:?,3:neutral,,0.976
3816,1:?,3:neutral,,1
3817,1:?,3:neutral,,0.993
3818,1:?,3:neutral,,0.978
3819,1:?,3:neutral,,0.976
3820,1:?,3:neutral,,0.987
3821,1:?,3:neutral,,0.993
3822,1:?,1:positive,,0.921
3823,1:?,3:neutral,,0.993
3824,1:?,3:neutral,,0.987
3825,1:?,3:neutral,,0.976
3826,1:?,3:neutral,,0.987
3827,1:?,3:neutral,,0.987
3828,1:?,3:neutral,,1
3829,1:?,3:neutral,,0.993
3830,1:?,3:neutral,,0.976
3831,1:?,1:positive,,0.938
3832,1:?,3:neutral,,0.976
3833,1:?,1:positive,,1
3834,1:?,3:neutral,,0.993
3835,1:?,1:positive,,0.979
3836,1:?,3:neutral,,0.993
3837,1:?,3:neutral,,0.996
3838,1:?,3:neutral,,0.993
3839,1:?,3:neutral,,0.988
3840,1:?,3:neutral,,0.976
3841,1:?,1:positive,,1
3842,1:?,1:positive,,1
3843,1:?,3:neutral,,0.993
3844,1:?,3:neutral,,0.993
3845,1:?,3:neutral,,0.993
3846,1:?,3:neutral,,0.993
3847,1:?,3:neutral,,0.993
3848,1:?,3:neutral,,0.988
3849,1:?,3:neutral,,0.986
3850,1:?,3:neutral,,0.978
3851,1:?,1:positive,,0.968
3852,1:?,3:neutral,,0.976
3853,1:?,3:neutral,,0.986
3854,1:?,3:neutral,,0.988
3855,1:?,3:neutral,,0.986
3856,1:?,3:neutral,,0.993
3857,1:?,1:positive,,1
3858,1:?,2:negative,,1
3859,1:?,3:neutral,,0.986
3860,1:?,3:neutral,,0.977
3861,1:?,2:negative,,1
3862,1:?,1:positive,,1
3863,1:?,3:neutral,,0.993
3864,1:?,3:neutral,,0.995
3865,1:?,3:neutral,,0.987
3866,1:?,3:neutral,,0.986
3867,1:?,3:neutral,,0.993
3868,1:?,3:neutral,,0.987
3869,1:?,3:neutral,,0.976
3870,1:?,3:neutral,,0.993
3871,1:?,3:neutral,,0.993
3872,1:?,3:neutral,,0.993
3873,1:?,3:neutral,,0.986
3874,1:?,3:neutral,,1
3875,1:?,3:neutral,,0.993
3876,1:?,3:neutral,,0.998
3877,1:?,3:neutral,,0.995
3878,1:?,2:negative,,1
3879,1:?,3:neutral,,0.986
3880,1:?,3:neutral,,1
3881,1:?,3:neutral,,1
3882,1:?,3:neutral,,0.976
3883,1:?,3:neutral,,0.976
3884,1:?,3:neutral,,0.988
3885,1:?,1:positive,,0.642
3886,1:?,1:positive,,0.995
3887,1:?,1:positive,,1
3888,1:?,3:neutral,,0.993
3889,1:?,3:neutral,,0.993
3890,1:?,1:positive,,1
3891,1:?,3:neutral,,0.993
3892,1:?,1:positive,,0.506
3893,1:?,3:neutral,,0.986
3894,1:?,3:neutral,,0.993
3895,1:?,3:neutral,,0.988
3896,1:?,3:neutral,,0.993
3897,1:?,1:positive,,1
3898,1:?,3:neutral,,0.846
3899,1:?,3:neutral,,0.976
3900,1:?,1:positive,,1
3901,1:?,3:neutral,,0.976
3902,1:?,1:positive,,0.981
3903,1:?,3:neutral,,0.986
3904,1:?,3:neutral,,0.976
3905,1:?,3:neutral,,0.993
3906,1:?,3:neutral,,0.986
3907,1:?,3:neutral,,0.993
3908,1:?,2:negative,,1
3909,1:?,3:neutral,,0.993
3910,1:?,3:neutral,,0.993
3911,1:?,1:positive,,1
3912,1:?,3:neutral,,0.995
3913,1:?,3:neutral,,0.993
3914,1:?,3:neutral,,0.988
3915,1:?,1:positive,,1
3916,1:?,3:neutral,,0.976
3917,1:?,1:positive,,0.51
3918,1:?,1:positive,,0.618
3919,1:?,3:neutral,,0.976
3920,1:?,3:neutral,,1
3921,1:?,3:neutral,,0.96
3922,1:?,1:positive,,0.64
3923,1:?,3:neutral,,0.976
3924,1:?,3:neutral,,0.993
3925,1:?,1:positive,,1
3926,1:?,3:neutral,,0.517
3927,1:?,3:neutral,,0.976
3928,1:?,3:neutral,,0.976
3929,1:?,3:neutral,,0.976
3930,1:?,3:neutral,,0.977
3931,1:?,3:neutral,,0.978
3932,1:?,3:neutral,,0.978
3933,1:?,3:neutral,,0.976
3934,1:?,3:neutral,,0.986
3935,1:?,3:neutral,,1
3936,1:?,3:neutral,,0.977
3937,1:?,3:neutral,,0.986
3938,1:?,3:neutral,,0.993
3939,1:?,3:neutral,,0.986
3940,1:?,3:neutral,,0.976
3941,1:?,3:neutral,,0.976
3942,1:?,1:positive,,1
3943,1:?,3:neutral,,0.976
3944,1:?,3:neutral,,0.986
3945,1:?,3:neutral,,0.988
3946,1:?,1:positive,,1
3947,1:?,3:neutral,,0.978
3948,1:?,1:positive,,1
3949,1:?,3:neutral,,0.976
3950,1:?,3:neutral,,0.759
3951,1:?,3:neutral,,0.976
3952,1:?,3:neutral,,0.988
3953,1:?,3:neutral,,0.976
3954,1:?,3:neutral,,0.998
3955,1:?,3:neutral,,0.986
3956,1:?,1:positive,,1
3957,1:?,1:positive,,0.511
3958,1:?,3:neutral,,0.987
3959,1:?,3:neutral,,0.976
3960,1:?,3:neutral,,0.976
3961,1:?,3:neutral,,1
3962,1:?,3:neutral,,1
3963,1:?,3:neutral,,0.976
3964,1:?,3:neutral,,0.976
3965,1:?,3:neutral,,1
3966,1:?,1:positive,,0.981
3967,1:?,3:neutral,,0.993
3968,1:?,3:neutral,,0.978
3969,1:?,3:neutral,,1
3970,1:?,3:neutral,,0.993
3971,1:?,3:neutral,,1
3972,1:?,3:neutral,,0.988
3973,1:?,1:positive,,0.963
3974,1:?,3:neutral,,0.976
3975,1:?,3:neutral,,0.976
3976,1:?,3:neutral,,0.993
3977,1:?,3:neutral,,0.986
3978,1:?,3:neutral,,0.986
3979,1:?,3:neutral,,0.993
3980,1:?,3:neutral,,0.993
3981,1:?,1:positive,,1
3982,1:?,3:neutral,,0.988
3983,1:?,2:negative,,1
3984,1:?,3:neutral,,0.976
3985,1:?,3:neutral,,0.993
3986,1:?,3:neutral,,0.988
3987,1:?,3:neutral,,0.987
3988,1:?,3:neutral,,0.993
3989,1:?,1:positive,,0.981
3990,1:?,3:neutral,,0.993
3991,1:?,3:neutral,,0.993
3992,1:?,3:neutral,,0.988
3993,1:?,3:neutral,,0.943
3994,1:?,3:neutral,,1
3995,1:?,3:neutral,,0.976
3996,1:?,3:neutral,,0.993
3997,1:?,3:neutral,,0.987
3998,1:?,3:neutral,,0.986
3999,1:?,3:neutral,,0.993
4000,1:?,3:neutral,,0.976
4001,1:?,2:negative,,1
4002,1:?,3:neutral,,0.993
4003,1:?,3:neutral,,0.986
4004,1:?,3:neutral,,0.976
4005,1:?,3:neutral,,0.986
4006,1:?,3:neutral,,0.997
4007,1:?,3:neutral,,0.978
4008,1:?,3:neutral,,0.976
4009,1:?,3:neutral,,0.976
4010,1:?,3:neutral,,0.988
4011,1:?,3:neutral,,0.976
4012,1:?,1:positive,,0.981
4013,1:?,3:neutral,,0.987
4014,1:?,3:neutral,,0.976
4015,1:?,1:positive,,1
4016,1:?,3:neutral,,0.986
4017,1:?,3:neutral,,0.978
4018,1:?,3:neutral,,1
4019,1:?,3:neutral,,0.976
4020,1:?,3:neutral,,0.978
4021,1:?,3:neutral,,0.978
4022,1:?,3:neutral,,0.978
4023,1:?,3:neutral,,0.993
4024,1:?,3:neutral,,0.986
4025,1:?,3:neutral,,1
4026,1:?,1:positive,,1
4027,1:?,3:neutral,,0.988
4028,1:?,1:positive,,0.99
4029,1:?,3:neutral,,1
4030,1:?,3:neutral,,0.988
4031,1:?,3:neutral,,0.993
4032,1:?,3:neutral,,1
4033,1:?,3:neutral,,0.986
4034,1:?,3:neutral,,0.976
4035,1:?,3:neutral,,0.999
4036,1:?,3:neutral,,0.976
4037,1:?,3:neutral,,0.988
4038,1:?,3:neutral,,0.993
4039,1:?,3:neutral,,0.993
4040,1:?,3:neutral,,0.976
4041,1:?,3:neutral,,0.976
4042,1:?,3:neutral,,0.943
4043,1:?,3:neutral,,0.995
4044,1:?,3:neutral,,0.976
4045,1:?,3:neutral,,0.993
4046,1:?,3:neutral,,0.976
4047,1:?,3:neutral,,0.657
4048,1:?,3:neutral,,0.976
4049,1:?,3:neutral,,0.976
4050,1:?,3:neutral,,0.987
4051,1:?,3:neutral,,0.988
4052,1:?,3:neutral,,0.986
4053,1:?,3:neutral,,0.976
4054,1:?,3:neutral,,0.984
4055,1:?,1:positive,,1
4056,1:?,3:neutral,,0.976
4057,1:?,3:neutral,,0.988
4058,1:?,3:neutral,,0.986
4059,1:?,1:positive,,1
4060,1:?,3:neutral,,0.993
4061,1:?,1:positive,,0.981
4062,1:?,1:positive,,0.618
4063,1:?,3:neutral,,0.976
4064,1:?,1:positive,,1
4065,1:?,3:neutral,,1
4066,1:?,3:neutral,,0.993
4067,1:?,3:neutral,,0.988
4068,1:?,3:neutral,,0.993
4069,1:?,3:neutral,,0.986
4070,1:?,3:neutral,,0.986
4071,1:?,3:neutral,,0.986
4072,1:?,3:neutral,,0.986
4073,1:?,3:neutral,,0.988
4074,1:?,3:neutral,,0.976
4075,1:?,3:neutral,,1
4076,1:?,3:neutral,,0.526
4077,1:?,3:neutral,,0.993
4078,1:?,3:neutral,,0.976
4079,1:?,3:neutral,,0.976
4080,1:?,3:neutral,,0.976
4081,1:?,3:neutral,,0.976
4082,1:?,3:neutral,,0.993
4083,1:?,1:positive,,0.979
